,SPXdaily
1957-01-16,0.0011060724498944277
1957-01-17,-0.0002210945258193367
1957-01-18,-0.012909193292310845
1957-01-21,-0.0053907811883985276
1957-01-22,0.002923582393616753
1957-01-23,0.007606300824445964
1957-01-24,0.003559514404776721
1957-01-25,-0.004674443733281757
1957-01-28,-0.007389978600909348
1957-01-29,0.004932678107656505
1957-01-30,0.004463319220118498
1957-01-31,-0.004239635891443506
1957-02-01,-0.002238684615291591
1957-02-04,-0.002019069716071554
1957-02-05,-0.01447661596093081
1957-02-06,-0.0015961467485886382
1957-02-07,-0.0045745963191013445
1957-02-08,-0.00690131571542918
1957-02-11,-0.017464642292728882
1957-02-12,-0.004237318065984865
1957-02-13,0.015217477313653282
1957-02-14,-0.0011623620570933252
1957-02-15,0.012023173735507212
1957-02-18,-0.0011497989475239018
1957-02-19,0.0006901207785098702
1957-02-20,0.0032139374583978943
1957-02-21,-0.0034439478025185396
1957-02-25,-0.0023025338021828495
1957-02-26,0.0016123462755346248
1957-02-27,-0.0009210454148583691
1957-02-28,-0.0034614550186754514
1957-03-01,0.0110346866805312
1957-03-04,0.0072893030971623125
1957-03-05,0.0036248339729817603
1957-03-06,0.0002260938367335537
1957-03-07,-0.00045230666140058185
1957-03-08,-0.0031717063649391356
1957-03-11,-0.006602209600659181
1957-03-12,-0.0006854564496129954
1957-03-13,0.006606721757485844
1957-03-14,0.0006809442927864997
1957-03-15,-0.0004539491731829508
1957-03-18,-0.004550656472555822
1957-03-19,0.00432366135295234
1957-03-20,0.0013614025402160822
1957-03-21,0.0002267996861189949
1957-03-22,-0.0011341727169243171
1957-03-25,-0.004093705874065048
1957-03-26,0.000683426377171025
1957-03-27,0.004090914796220249
1957-03-28,0.002039198622124716
1957-03-29,-0.0015856612045267858
1957-04-01,0.0006798413859579137
1957-04-02,0.006323395268114623
1957-04-03,0.0026979108394332057
1957-04-04,-0.0022477420117712576
1957-04-05,0.0011245475026927267
1957-04-08,-0.0022502934535241917
1957-04-09,0.00897072622727323
1957-04-10,0.00423302398554893
1957-04-11,0.0
1957-04-12,0.0
1957-04-15,-0.0006671633665994913
1957-04-16,0.0015560523140160834
1957-04-17,0.0013318980585605349
1957-04-18,0.007293611572712683
1957-04-22,0.0015403237724754913
1957-04-23,0.0037309819702513775
1957-04-24,0.0015322099462891801
1957-04-25,-0.0035057002708164726
1957-04-26,-0.0013178345711545377
1957-04-29,0.005042211713059113
1957-04-30,0.00021869465007481369
1957-05-01,0.006102852287181297
1957-05-02,0.008007812600062399
1957-05-03,-0.0010783782030520284
1957-05-06,-0.0015117160853219673
1957-05-07,-0.003030283671312459
1957-05-08,0.0038944228386729217
1957-05-09,0.001079097955601154
1957-05-10,0.0049488857868355066
1957-05-13,0.006205240771109547
1957-05-14,-0.0044896494921735225
1957-05-15,0.003422548795474073
1957-05-16,0.004048977208808086
1957-05-17,0.002761008385357611
1957-05-20,0.004232725896156795
1957-05-21,-0.00042239121878533115
1957-05-22,-0.004022509880074593
1957-05-23,0.0002121752027031208
1957-05-24,0.0012716618789612342
1957-05-27,-0.009149973596866227
1957-05-28,-0.0019257522143929862
1957-05-29,0.008955326373882279
1957-05-31,0.006769625950625237
1957-06-03,-0.0012658440642375817
1957-06-04,-0.0019017438780025153
1957-06-05,-0.00021150714210518143
1957-06-06,0.011149773771762815
1957-06-07,0.0010454575247713278
1957-06-10,0.0010444700688429208
1957-06-11,0.0008346619763083475
1957-06-12,0.002291906457816354
1957-06-13,0.0018712969775327945
1957-06-14,0.00020776819881817085
1957-06-17,0.001867414097301305
1957-06-18,-0.004154575850529755
1957-06-19,-0.006683399842479819
1957-06-20,-0.006095678295799093
1957-06-21,-0.005920888392209282
1957-06-24,-0.007878311717905172
1957-06-25,0.007878311717905045
1957-06-26,-0.001273387241817851
1957-06-27,0.003603565184211735
1957-06-28,0.002324866385577753
1957-07-01,0.001265844064237545
1957-07-02,0.00986060628103181
1957-07-03,0.011623148582281632
1957-07-05,0.004734954903707405
1957-07-08,0.004303787724109806
1957-07-09,0.0
1957-07-10,0.002042860730005619
1957-07-11,-0.0028612118143930615
1957-07-12,0.004492574296272658
1957-07-15,0.0010182059422129642
1957-07-16,-0.005101531213114238
1957-07-17,-0.006156370578373788
1957-07-18,-0.0010298219319173588
1957-07-19,0.0010298219319172374
1957-07-22,-0.002266894254628217
1957-07-23,0.001855096855720477
1957-07-24,0.0010291242849393603
1957-07-25,0.0
1957-07-26,-0.0032969326526527277
1957-07-29,-0.010999446905643936
1957-07-30,0.0
1957-07-31,-0.00020866117593529618
1957-08-01,-0.002507817380084441
1957-08-02,-0.0023044107578519503
1957-08-05,-0.008847793317419235
1957-08-06,-0.012562712332033574
1957-08-07,0.007684157586291147
1957-08-08,-0.002767956597776635
1957-08-09,0.00042626306337191906
1957-08-12,-0.01265423856239846
1957-08-13,-0.0006478031032133367
1957-08-14,-0.012387401823952296
1957-08-15,0.0004372540515666218
1957-08-16,0.0017471504390387776
1957-08-19,-0.02027845506092257
1957-08-20,0.008425792548404993
1957-08-21,0.004406285899566864
1957-08-22,-0.007280826266157196
1957-08-23,-0.014497901187421926
1957-08-26,-0.014027357178130091
1957-08-27,0.016271590640762498
1957-08-28,0.0006722241149500286
1957-08-29,-0.004040409627699088
1957-08-30,0.016949602920009858
1957-09-03,0.00485326344192108
1957-09-04,-0.00861979054906506
1957-09-05,-0.005118493484007508
1957-09-06,-0.0031284941717809817
1957-09-09,-0.008992888944123319
1957-09-10,-0.009302392873374785
1957-09-11,0.00885059705187245
1957-09-12,0.012573178937406471
1957-09-13,-0.00044635127327027343
1957-09-16,-0.0049227442786214815
1957-09-17,0.0013449228507324078
1957-09-18,0.0011194448973676234
1957-09-19,-0.006510226085766189
1957-09-20,-0.01612029440841168
1957-09-23,-0.023154542729630627
1957-09-24,0.006770213869183556
1957-09-25,0.0
1957-09-26,-0.009585111374303358
1957-09-27,-0.0004699483224407845
1957-09-30,-0.0030599295286568686
1957-10-01,0.007983137395195291
1957-10-02,0.007919911321829981
1957-10-03,0.0009276670746782388
1957-10-04,-0.008146163981995656
1957-10-07,-0.013410387693039866
1957-10-08,-0.006415609354514274
1957-10-09,0.0009530855753717577
1957-10-10,-0.024835586009299304
1957-10-11,-0.0004884005100357178
1957-10-14,0.007301151838209181
1957-10-15,0.010372689792837552
1957-10-16,-0.008192720523561566
1957-10-17,-0.016589791720328657
1957-10-18,-0.007903226718159625
1957-10-21,-0.029695184953771672
1957-10-22,-0.004351779442964511
1957-10-23,0.0439162275809064
1957-10-24,-0.0004911837094230491
1957-10-25,-0.002952007100091561
1957-10-28,-0.004197068355787913
1957-10-29,0.006657674942516949
1957-10-30,0.008077415206699363
1957-10-31,0.0009746833011556152
1957-11-01,-0.015215066521112004
1957-11-04,-0.001732459330298583
1957-11-06,0.001485173558699835
1957-11-07,0.005918587090155509
1957-11-08,-0.011872487163536883
1957-11-11,-0.00024882419250966134
1957-11-12,-0.014540291631405317
1957-11-13,-0.0012633988261706172
1957-11-14,-0.0027851645497477596
1957-11-15,0.0233064057145148
1957-11-18,-0.008207930671935312
1957-11-19,-0.005760817290502134
1957-11-20,0.0027592392115192935
1957-11-21,0.013930623636148423
1957-11-22,0.009588248129150755
1957-11-25,0.007556428491282654
1957-11-26,-0.0268257749452277
1957-11-27,0.028524186126274217
1957-11-29,0.011329541321200853
1957-12-02,-0.008666399723767766
1957-12-03,0.00024170192309132016
1957-12-04,0.004100886219933903
1957-12-05,-0.00048160366351504097
1957-12-06,-0.005070613241746673
1957-12-09,-0.009485733408317456
1957-12-10,-0.00883650826980946
1957-12-11,-0.0012335760936875641
1957-12-12,0.000986948056436959
1957-12-13,0.004429165759811985
1957-12-16,-0.01508998349181103
1957-12-17,-0.01760168717960442
1957-12-18,-0.0010151523843257154
1957-12-19,0.010608788560183564
1957-12-20,-0.00807267259948277
1957-12-23,0.0
1957-12-24,0.0010126583143864074
1957-12-26,0.010070528463394412
1957-12-27,-0.0035131530554962874
1957-12-30,-0.005040257582575898
1957-12-31,0.010305482166239437
1958-01-02,0.008466185604921992
1958-01-03,0.01330061463220995
1958-01-06,-0.0046597019280016855
1958-01-07,0.007835495523948638
1958-01-08,-0.00024388339567445923
1958-01-09,-0.005872343621761615
1958-01-10,-0.009368929592892076
1958-01-13,0.0029681693450011584
1958-01-14,0.004435591303854045
1958-01-15,0.007837512565798455
1958-01-16,0.0017062526367568971
1958-01-17,0.0009736368949970556
1958-01-20,0.006064300261718206
1958-01-21,-0.0012098973481936754
1958-01-22,-0.002424195126586678
1958-01-23,0.0038759737507978696
1958-01-24,0.00842662985566468
1958-01-27,-0.002881130478967353
1958-01-28,0.0009613314732020479
1958-01-29,0.005987324652059323
1958-01-30,-0.0047870124349703195
1958-01-31,0.00047975534045942053
1958-02-03,0.008120417010048833
1958-02-04,0.00994086292791222
1958-02-05,-0.00637923028958403
1958-02-06,-0.0021355092515516053
1958-02-07,-0.008827398578935152
1958-02-10,-0.0060089112421346106
1958-02-11,-0.008959958126558046
1958-02-12,-0.004388134730456762
1958-02-13,0.000244265302842313
1958-02-14,0.00948112110748513
1958-02-17,-0.005337251679870681
1958-02-18,0.0014583619679812564
1958-02-19,-0.00048581147699890685
1958-02-20,-0.005849443784443655
1958-02-21,-0.0007335615840189079
1958-02-24,-0.005642085162977793
1958-02-25,-0.0009845188716276281
1958-02-26,0.007604525884886499
1958-02-27,-0.005882321027210019
1958-02-28,0.003925422116105733
1958-03-03,0.007075813259020869
1958-03-04,0.005334566546619678
1958-03-05,0.002897925270001451
1958-03-06,0.012699319911261294
1958-03-07,0.0016652793190612488
1958-03-10,0.0033222385009092554
1958-03-11,0.007082159219605461
1958-03-12,-0.0023551118364450356
1958-03-13,0.0011782492370326588
1958-03-14,-0.0030663309428859186
1958-03-17,-0.00687453198502631
1958-03-18,-0.00357445870872216
1958-03-19,0.004763071695581904
1958-03-20,0.00047508313868513304
1958-03-21,0.007334636067798861
1958-03-24,0.003764804446777481
1958-03-25,-0.0032934162526355552
1958-03-26,-0.0033042277715353745
1958-03-27,-0.003078042080183584
1958-03-28,0.0007112244072618706
1958-03-31,-0.0023725515562519114
1958-04-01,-0.004046131999725036
1958-04-02,-0.007901441992377887
1958-04-03,-0.0028887358289667944
1958-04-07,-0.003622706446687386
1958-04-08,0.0024165791746713805
1958-04-09,0.0052961605427478
1958-04-10,0.001199736153512558
1958-04-11,0.0009587967791511433
1958-04-14,0.0062096687186463705
1958-04-15,0.0101860409308651
1958-04-16,-0.007807966031837117
1958-04-17,0.0035566606207866076
1958-04-18,0.010828707636471655
1958-04-21,0.005137820796814627
1958-04-22,-0.0030328030132043622
1958-04-23,0.0
1958-04-24,0.007912538557402133
1958-04-25,0.005086762413453921
1958-04-28,-0.0032340059779449723
1958-04-29,-0.005103258522613719
1958-04-30,0.010180536911859443
1958-05-01,0.0022994261683653887
1958-05-02,0.0034391413010240184
1958-05-05,0.00228628357475919
1958-05-06,0.005011331729211266
1958-05-07,-0.0018193773910936835
1958-05-08,0.0013649228378175083
1958-05-09,0.0022706185443405707
1958-05-12,-0.00774138656622294
1958-05-13,-0.002975874955404382
1958-05-14,-0.011528834438572236
1958-05-15,0.00508909269856633
1958-05-16,0.00046138408590793437
1958-05-19,-0.0027713411696456275
1958-05-20,0.008520465760719782
1958-05-21,-0.0013768244487962931
1958-05-22,0.005267388916837299
1958-05-23,0.002053623130265376
1958-05-26,-0.00045601917534505873
1958-05-27,-0.0013691695585861486
1958-05-28,0.001369169558586244
1958-05-29,0.005458326161689491
1958-06-02,0.004977408409820599
1958-06-03,0.0033794782642557033
1958-06-04,0.0008993031282719044
1958-06-05,0.0011229422979343602
1958-06-06,0.0020181642014926076
1958-06-09,-0.0015693087131572175
1958-06-10,-0.0020213370161376028
1958-06-11,0.0002248398295447846
1958-06-12,0.005826954948992773
1958-06-13,0.0060153907577219215
1958-06-16,0.003547675561270863
1958-06-17,-0.005326266534565719
1958-06-18,0.008861400574091502
1958-06-19,-0.016231573522711432
1958-06-20,0.0053654723550443555
1958-06-23,-0.003573803342726706
1958-06-24,-0.0038112141616452
1958-06-25,0.0024677746402872744
1958-06-26,0.004694297156327784
1958-06-27,0.0013372410876782298
1958-06-30,0.007543856164946054
1958-07-01,0.0008837163535379153
1958-07-02,0.0008830243496839988
1958-07-03,0.003304353669635942
1958-07-07,0.0032934051065896773
1958-07-08,-0.004834045835866529
1958-07-09,-0.0033094789542296673
1958-07-10,0.0037498224980107614
1958-07-11,0.006583368154929646
1958-07-14,-0.01276711156278708
1958-07-15,-0.0006647756477507214
1958-07-16,0.0030986965575972784
1958-07-17,0.006607931606135166
1958-07-18,0.004818252913480485
1958-07-21,0.012160887931578617
1958-07-22,0.0017252106559550368
1958-07-23,-0.00021545091742746208
1958-07-24,0.005373467830149494
1958-07-25,0.006836151163282514
1958-07-28,0.0038249301681923943
1958-07-29,-0.0040378972721591445
1958-07-30,0.00276451003034145
1958-07-31,0.0021213202919023277
1958-08-01,0.006337220127793252
1958-08-04,0.00943100347167173
1958-08-05,-0.003971141220091215
1958-08-06,-0.006091836989496999
1958-08-07,0.006510597464628222
1958-08-08,0.005844287202776256
1958-08-11,0.002286686395918814
1958-08-12,-0.008968669982760375
1958-08-13,0.00167471253633294
1958-08-14,0.0020894073408925084
1958-08-15,-0.008594539854435115
1958-08-18,-0.005912158205761678
1958-08-19,0.001692721521404098
1958-08-20,0.0004227647539480194
1958-08-21,0.006529796697753796
1958-08-22,0.0020972952098651356
1958-08-25,0.00020953178646832275
1958-08-26,0.003345883366248789
1958-08-27,0.00020870472450849588
1958-08-28,-0.005231779224434641
1958-08-29,0.001886595256143346
1958-09-02,0.005221943981151625
1958-09-03,0.003742986278834297
1958-09-04,-0.0016618616550522233
1958-09-05,-0.002706299171338283
1958-09-08,0.003329867731745168
1958-09-09,0.006832990660723782
1958-09-10,-0.0031000954868405663
1958-09-11,0.0068076178327377505
1958-09-12,-0.002264074287387231
1958-09-15,0.008821474967920176
1958-09-16,0.007934107573406858
1958-09-17,0.0
1958-09-18,0.0006077788155063724
1958-09-19,0.0004049605115588917
1958-09-22,-0.004056820856240504
1958-09-23,0.007290433115038537
1958-09-24,0.004429199912552679
1958-09-25,-0.004227464818574188
1958-09-26,0.0018139680475379478
1958-09-29,0.004219819425875047
1958-09-30,0.0038027064737612905
1958-10-01,-0.0015993805728504802
1958-10-02,0.0037942732248938205
1958-10-03,0.003978541272771868
1958-10-06,0.013801500755080737
1958-10-07,0.0
1958-10-08,-0.00019580926141274957
1958-10-09,-0.00019590637610394972
1958-10-10,0.006638056523063563
1958-10-13,0.004465593373031999
1958-10-14,-0.006998492998984187
1958-10-15,-0.013354401136008182
1958-10-16,0.007092169137233399
1958-10-17,0.010156337500656703
1958-10-20,-0.003699001625419782
1958-10-21,0.0
1958-10-22,-0.003908545136056683
1958-10-23,-0.001959996688218359
1958-10-24,-0.0031440386845287506
1958-10-27,-0.007705323193831351
1958-10-28,0.003168398690164964
1958-10-29,0.009640959876413495
1958-10-30,0.0039085451360567226
1958-10-31,0.0011696297401708267
1958-11-03,0.004470781930086106
1958-11-05,0.00907425861666481
1958-11-06,0.008039897825551893
1958-11-07,-0.00362913208580471
1958-11-10,0.005914393009078457
1958-11-11,0.007768869012566935
1958-11-12,0.0013203623659270533
1958-11-13,-0.004155597176348773
1958-11-14,0.004909337562078395
1958-11-17,0.0028214444970699757
1958-11-18,-0.0020682718080404904
1958-11-19,0.0013166558599813686
1958-11-20,0.0001879146702270043
1958-11-21,-0.009630855292169364
1958-11-24,-0.012795018440117592
1958-11-25,-0.019602743368865503
1958-11-26,0.017101115993822247
1958-11-28,0.011113315928345874
1958-12-01,0.00399352060642731
1958-12-02,-0.004374709865675895
1958-12-03,0.0013334605525441947
1958-12-04,0.0003806623643352792
1958-12-05,-0.0017141229168792917
1958-12-08,0.0
1958-12-09,0.006838951492401221
1958-12-10,0.01204378513621241
1958-12-11,-0.0020597517457218695
1958-12-12,-0.002439655920005118
1958-12-15,0.002814487269263477
1958-12-16,0.0037404382841339156
1958-12-17,0.006512219619193704
1958-12-18,0.0042565808693775875
1958-12-19,-0.0014785069875268301
1958-12-22,-0.006680318095052399
1958-12-23,-0.005414015056208385
1958-12-24,0.012833859892863267
1958-12-29,0.011575710013369898
1958-12-30,0.00346490720564309
1958-12-31,0.00508443082876341
1959-01-02,0.00415725866083725
1959-01-05,0.003960419253615077
1959-01-06,-0.0012584271323664575
1959-01-07,-0.012672164621835132
1959-01-08,0.009248465510777381
1959-01-09,0.006656460547141819
1959-01-12,0.00017927387030777187
1959-01-13,-0.005573012176864286
1959-01-14,0.0027004787317685456
1959-01-15,0.003768564318628218
1959-01-16,-0.00035831242702476706
1959-01-19,-0.0023320666921136453
1959-01-20,0.0007181508323179165
1959-01-21,0.005726572454720796
1959-01-22,-0.0012498885432204866
1959-01-23,0.0005358399651668172
1959-01-26,-0.00411560033368679
1959-01-27,0.00017927387030777187
1959-01-28,-0.011177311346669069
1959-01-29,0.0007249184738904672
1959-01-30,0.004518760431649479
1959-02-02,-0.004337653647348574
1959-02-03,0.0012670831863968008
1959-02-04,-0.003987643493223067
1959-02-05,-0.004550840573595445
1959-02-06,-0.008060164537537396
1959-02-09,-0.014636611321510264
1959-02-10,0.01371658180661768
1959-02-11,0.0005520935182489751
1959-02-12,-0.006460530204415306
1959-02-13,0.007747650039630691
1959-02-16,0.0014690050652932838
1959-02-17,-0.0038606353322404386
1959-02-18,0.0001841421867253047
1959-02-19,0.021858812228705414
1959-02-20,0.000360295446160232
1959-02-24,-0.0007207207519182903
1959-02-25,-0.004335230699892069
1959-02-26,0.001808609612041191
1959-02-27,0.001264108520478312
1959-03-02,0.005758518702186775
1959-03-03,0.009287439503084517
1959-03-04,0.0017761639087973567
1959-03-05,0.0014187269877218656
1959-03-06,-0.003906272757493932
1959-03-09,-0.0010679424202251538
1959-03-10,0.0028454402220323516
1959-03-11,0.0007100479679647811
1959-03-12,0.004426744880120717
1959-03-13,0.001235985016038007
1959-03-16,-0.010822371314812887
1959-03-17,0.00817199424165405
1959-03-18,-0.0023027377308768152
1959-03-19,-0.0008870576372233859
1959-03-20,0.0008870576372232591
1959-03-23,-0.009264274513086078
1959-03-24,0.0016095863550094618
1959-03-25,-0.0014305796431220387
1959-03-26,-0.0021498216999891197
1959-03-30,-0.005574998753621103
1959-03-31,-0.0001803949865113662
1959-04-01,0.0044992428009024196
1959-04-02,0.005551111090117304
1959-04-03,0.007826418531533229
1959-04-06,0.0028308406067649385
1959-04-07,-0.002122356688460938
1959-04-08,-0.004791933961431819
1959-04-09,-0.0007118882854094766
1959-04-10,0.0008898123275047753
1959-04-13,0.0037283487153987422
1959-04-14,0.004949612411313553
1959-04-15,0.004398705155178163
1959-04-16,0.0082175653286648
1959-04-17,0.008495898670868474
1959-04-20,0.004307009993612205
1959-04-21,-0.0010319402449296667
1959-04-22,-0.0065608142229139
1959-04-23,-0.00225443609321938
1959-04-24,0.006230567219580727
1959-04-27,0.0031007777316638817
1959-04-28,-0.0037911643837938106
1959-04-29,-0.003978882612302331
1959-04-30,-0.0017348894161900996
1959-05-01,0.0010413398885940274
1959-05-04,0.0
1959-05-05,0.0017330679947278912
1959-05-06,-0.002427168299513816
1959-05-07,-0.012752378026531855
1959-05-08,0.007705799884113711
1959-05-11,0.011103497239232363
1959-05-12,0.0
1959-05-13,0.00017255240273982773
1959-05-14,0.0068763894816678784
1959-05-15,-0.003604208858347272
1959-05-18,-0.0001719198667818965
1959-05-19,0.0029191743419207357
1959-05-20,-0.003951555695961506
1959-05-21,0.0008603459264261245
1959-05-22,0.003262697122351871
1959-05-25,-0.0025749219861636455
1959-05-26,-0.001548121062614334
1959-05-27,0.0017199694790539432
1959-05-28,0.0034311236857309415
1959-05-29,0.004954328105554998
1959-06-01,-0.0008524252425427299
1959-06-02,-0.006845842183209655
1959-06-03,0.00034340659678143377
1959-06-04,-0.01070080964516151
1959-06-05,-0.002084471851546701
1959-06-08,-0.013126993893342062
1959-06-09,-0.0070721122822001055
1959-06-10,0.01461933566809081
1959-06-11,0.0010486019926986873
1959-06-12,0.0006984634411903979
1959-06-15,-0.005250256934755846
1959-06-16,-0.007573809672127038
1959-06-17,0.009326930707511238
1959-06-18,-0.0007009111965671866
1959-06-19,0.001401331460708599
1959-06-22,0.0
1959-06-23,-0.0001750897159834587
1959-06-24,0.0050642036552194765
1959-06-25,0.005558464893296766
1959-06-26,0.0043211544206672135
1959-06-29,0.006703918590101793
1959-06-30,0.001711777206755705
1959-07-01,0.008515037679821081
1959-07-02,0.005243107148547641
1959-07-06,0.006222217954107795
1959-07-07,0.006016999600798918
1959-07-08,0.0003332389317717394
1959-07-09,-0.0009999667499915807
1959-07-10,-0.0010010177595889843
1959-07-13,-0.008380873728183517
1959-07-14,0.002353716641047769
1959-07-15,0.0006714957501899608
1959-07-16,-0.003025212391237618
1959-07-17,-0.0037099705597621758
1959-07-20,-0.0047417362742918955
1959-07-21,0.00845170683405405
1959-07-22,0.0033607996398937554
1959-07-23,0.0010059860087656687
1959-07-24,-0.00033516594346612186
1959-07-27,0.006183657939377817
1959-07-28,0.004985883687479444
1959-07-29,0.0049611314337503695
1959-07-30,-0.0019814900966553194
1959-07-31,0.00016524254504580286
1959-08-03,0.0032998050887500367
1959-08-04,-0.0016485002084705644
1959-08-05,-0.005127825312729313
1959-08-06,-0.0009954704572229123
1959-08-07,-0.0061610884577643615
1959-08-10,-0.02109961001068234
1959-08-11,0.013049926966195217
1959-08-12,-0.0023600651746766453
1959-08-13,-0.001689155778503804
1959-08-14,0.0023640503487900796
1959-08-17,-0.002026051697837259
1959-08-18,-0.00933870466396745
1959-08-19,-0.005988537068739155
1959-08-20,0.014820116360318866
1959-08-21,-0.0010150059997196786
1959-08-24,-0.0035608854619927754
1959-08-25,0.002036365865445492
1959-08-26,0.0013552094001090008
1959-08-27,0.008596799534303269
1959-08-28,0.0003355596608094293
1959-08-31,0.0
1959-09-01,-0.012323934460667261
1959-09-02,0.0008489515965083474
1959-09-03,-0.01126484044768019
1959-09-04,0.004794581143658948
1959-09-08,-0.014453107501000142
1959-09-09,-0.007131084969536808
1959-09-10,-0.005250256934755846
1959-09-11,0.007342655238761718
1959-09-14,-0.007342655238761732
1959-09-15,-0.005454434118303956
1959-09-16,0.0007054850318576338
1959-09-17,-0.005480452102452774
1959-09-18,-0.003907660424538947
1959-09-21,-0.016508521482174087
1959-09-22,-0.0023548783851757163
1959-09-23,0.012256840648180228
1959-09-24,0.017051905324813686
1959-09-25,-0.0008809620945139491
1959-09-28,0.007376253897968852
1959-09-29,0.006279385712657137
1959-09-30,-0.011015007873244328
1959-10-01,0.0010542612116878193
1959-10-02,0.004555851580724618
1959-10-05,-0.0010495365665176971
1959-10-06,-0.0008754093255839889
1959-10-07,-0.002630905688622896
1959-10-08,-0.0022856801159748903
1959-10-09,0.0033388836629799352
1959-10-12,0.005598335125421055
1959-10-13,-0.002795249898304512
1959-10-14,-0.007903808669304362
1959-10-15,0.002817399342382467
1959-10-16,0.00805613807129528
1959-10-19,-0.005597425844114597
1959-10-20,-0.006158161559554849
1959-10-21,-0.0019433095237071404
1959-10-22,-0.009773494143514113
1959-10-23,0.009950348533507417
1959-10-26,0.006696025018888345
1959-10-27,0.008394575574302872
1959-10-28,0.0006963962858842539
1959-10-29,-0.0008705319681869434
1959-10-30,0.0019142092332459179
1959-11-02,-0.0019142092332459346
1959-11-04,-0.0026162394379737434
1959-11-05,0.0010473382183995566
1959-11-06,0.004872930019651694
1959-11-09,-0.0017375851763179412
1959-11-10,-0.0003478865924806611
1959-11-11,0.00017399321303363966
1959-11-12,-0.005581804131361412
1959-11-13,-0.005613065276251002
1959-11-16,-0.01114360175059535
1959-11-17,0.0028419201571024933
1959-11-18,0.01076134551803129
1959-11-19,-0.0008777846532385737
1959-11-20,0.0005267667578571007
1959-11-23,0.0019289966017753126
1959-11-24,0.004718981054618347
1959-11-25,0.0015680986287019934
1959-11-27,0.004516283514578395
1959-11-30,0.010001773323382711
1959-12-01,0.00718077970136687
1959-12-02,-0.001705081416552292
1959-12-03,0.0022160070811545456
1959-12-04,0.0020411301871501664
1959-12-07,0.0018674311988515846
1959-12-08,0.006424383942245954
1959-12-09,-0.006254757892487942
1959-12-10,0.0008475125446055809
1959-12-11,-0.0023748781104770524
1959-12-14,0.0027137058255698706
1959-12-15,-0.0023740726164883964
1959-12-16,0.001187732356789939
1959-12-17,-0.0018670971753947246
1959-12-18,0.00474573772050865
1959-12-21,0.0011829321393439056
1959-12-22,-0.0011829321393440559
1959-12-23,-0.003048266594871889
1959-12-24,0.0006782129852897706
1959-12-28,-0.0003390405185893715
1959-12-29,0.005410885753143045
1959-12-30,0.00789457369588956
1959-12-31,0.0020056667429296333
1960-01-04,0.00033390651674093365
1960-01-05,0.007980075664943256
1960-01-06,-0.004314610078665971
1960-01-07,-0.0073444162547774755
1960-01-08,-0.0031881728757492626
1960-01-11,-0.01234479192702491
1960-01-12,-0.006144412572341209
1960-01-13,-0.005665703100416134
1960-01-14,0.005494519128954362
1960-01-15,-0.00034254152563380425
1960-01-18,-0.008428741738349841
1960-01-19,-0.010767714411006565
1960-01-20,-0.0034983418571492243
1960-01-21,0.0024501062523588375
1960-01-22,0.002967137179917991
1960-01-25,-0.01051169454790401
1960-01-26,0.0014079903769195752
1960-01-27,-0.0024652239555720563
1960-01-28,-0.01045645308444481
1960-01-29,-0.009307387588042853
1960-02-01,0.006274072745523586
1960-02-02,0.015251244498668548
1960-02-03,-0.008838664576254953
1960-02-04,-0.0008881784045993175
1960-02-05,-0.005167049357880256
1960-02-08,-0.011859977290749916
1960-02-09,0.009355951657559553
1960-02-10,-0.006287598073777726
1960-02-11,-0.005602291591199375
1960-02-12,0.005061453367478497
1960-02-15,-0.005242731123865762
1960-02-16,-0.008007285876925988
1960-02-17,0.005466467743934161
1960-02-18,0.013895378566357178
1960-02-19,0.007854431598168385
1960-02-23,-0.005348613166768927
1960-02-24,-0.0035816119628405397
1960-02-25,0.003402850898819665
1960-02-26,0.0041038508840589155
1960-02-29,-0.0007125223022549688
1960-03-01,-0.0019620269014695726
1960-03-02,-0.006987379687156674
1960-03-03,-0.015217685246580145
1960-03-04,-0.0038408643819537553
1960-03-07,-0.01012993283367105
1960-03-08,-0.01023358070175354
1960-03-09,0.010603763934093164
1960-03-10,-0.0038935618699406033
1960-03-11,0.007587710778427243
1960-03-14,0.0014738027451448909
1960-03-15,0.0077022568984453565
1960-03-16,0.005465471644806658
1960-03-17,-0.0014545820746498341
1960-03-18,0.0009093208112973427
1960-03-21,0.0010901527440499933
1960-03-22,0.003986975161904497
1960-03-23,0.008105979498382428
1960-03-24,0.004296426152630459
1960-03-25,0.0
1960-03-28,-0.002145905668379356
1960-03-29,-0.0014332141471580006
1960-03-30,-0.0021536081740253644
1960-03-31,-0.005765781738964718
1960-04-01,0.0016249890729333732
1960-04-04,0.0019825364519813816
1960-04-05,-0.003065587109140554
1960-04-06,0.020379665475231092
1960-04-07,0.0001769795665413845
1960-04-08,-0.0023027377308768152
1960-04-11,-0.003909049147304664
1960-04-12,0.0023117464455100333
1960-04-13,0.0
1960-04-14,0.0023064145973934937
1960-04-18,0.002831359173383835
1960-04-19,-0.00816184438453998
1960-04-20,-0.012369109925762954
1960-04-21,0.002701992121248619
1960-04-22,-0.0030628256186012665
1960-04-25,-0.010155999609102557
1960-04-26,0.0032757080560184234
1960-04-27,0.0
1960-04-28,-0.008759179930040358
1960-04-29,-0.003488519098318958
1960-05-02,-0.004423933482402937
1960-05-03,0.012848946609407545
1960-05-04,0.0038226859013546647
1960-05-05,-0.0032757080560184347
1960-05-06,-0.002007135041064026
1960-05-09,0.0009128070091842086
